"id","title","release_date","popularity","vote_average","vote_count","budget","revenue","runtime","Year","Film","Producer(s)","Year_Numeric","Is_Oscar_Winner"
10771,"The Tuxedo","2002-09-27",5.2898,5.737,2150,60000000,104400000,98,NA,NA,NA,NA,"No"
2899,"Asterix & Obelix: Mission Cleopatra","2002-01-30",5.2894,7.37,3764,58500000,131116046,108,NA,NA,NA,NA,"No"
15015,"Barbie as Rapunzel","2002-10-01",5.1175,7.013,1278,0,0,84,NA,NA,NA,NA,"No"
818,"Austin Powers in Goldmember","2002-07-26",5.0652,6.019,3412,63000000,296938801,94,NA,NA,NA,NA,"No"
13497,"Drumline","2002-12-13",5.0231,6.891,561,20000000,57600000,118,NA,NA,NA,NA,"No"
15370,"The Cat Returns","2002-07-19",4.9395,7.126,2437,0,54016370,75,NA,NA,NA,NA,"No"
7299,"Equilibrium","2002-12-06",4.8579,7.048,4990,20000000,5400000,107,NA,NA,NA,NA,"No"
8470,"John Q","2002-02-15",4.8345,7.127,2597,36000000,102244770,116,NA,NA,NA,NA,"No"
252969,"Secret Pleasures","2002-10-15",4.7265,3.25,10,0,0,90,NA,NA,NA,NA,"No"
1576,"Resident Evil","2002-03-15",4.7205,6.652,6879,33000000,102984862,100,NA,NA,NA,NA,"No"
4147,"Road to Perdition","2002-07-12",4.6926,7.352,3971,80000000,181001478,117,NA,NA,NA,NA,"No"
11838,"Ju-on: The Grudge","2002-10-18",4.6594,6.75,930,3500000,3657876,92,NA,NA,NA,NA,"No"
9488,"Spy Kids 2: The Island of Lost Dreams","2002-08-07",4.6551,5.657,2336,38000000,119723358,100,NA,NA,NA,NA,"No"
9645,"Ghost Ship","2002-10-25",4.65,6,2643,35000000,71142361,91,NA,NA,NA,NA,"No"
4547,"Panic Room","2002-03-29",4.5906,6.791,5382,48000000,197100000,111,NA,NA,NA,NA,"No"
320,"Insomnia","2002-05-24",4.5451,6.958,5265,46000000,113714830,118,NA,NA,NA,NA,"No"
1073380,"The Qing Palace's Secret Affairs 1","2002-01-01",4.5441,6,1,0,0,0,NA,NA,NA,NA,"No"
57100,"Double Vision","2002-10-17",4.5302,6.667,81,0,0,112,NA,NA,NA,NA,"No"
8051,"Punch-Drunk Love","2002-10-11",4.4503,7.1,2727,25000000,24665649,96,NA,NA,NA,NA,"No"
9334,"The Scorpion King","2002-04-18",4.4396,5.591,3363,60000000,165333180,92,NA,NA,NA,NA,"No"
26662,"Detective Conan: The Phantom of Baker Street","2002-04-20",4.4225,7.8,229,0,24387667,107,NA,NA,NA,NA,"No"
51822,"Love Hurts","2002-11-08",4.311,8.021,361,10000000,0,104,NA,NA,NA,NA,"No"
12100,"Windtalkers","2002-06-07",4.2858,6.329,1403,115000000,77600000,134,NA,NA,NA,NA,"No"
6278,"Reign of Fire","2002-07-09",4.2344,6.2,2436,60000000,82150183,101,NA,NA,NA,NA,"No"
15070,"Undisputed","2002-07-17",4.2075,6.506,814,20000000,14946150,96,NA,NA,NA,NA,"No"
12536,"Home Alone 4","2002-11-03",4.148,4.492,1366,0,0,84,NA,NA,NA,NA,"No"
1957,"Enough","2002-05-21",4.1198,6.651,1234,38000000,51800000,114,NA,NA,NA,NA,"No"
692293,"Eastwood & Co.: Making 'Unforgiven'","2002-09-24",4.0982,7.4,5,0,0,24,NA,NA,NA,NA,"No"
11529,"Sweet Home Alabama","2002-09-26",4.048,6.418,1692,30000000,180622424,108,NA,NA,NA,NA,"No"
2135,"The Time Machine","2002-03-04",4.0031,6.305,2519,80000000,123729176,96,NA,NA,NA,NA,"No"
33320,"Millennium Actress","2002-09-14",3.9673,7.833,1007,0,37641,87,NA,NA,NA,NA,"No"
13830,"Shottas","2002-02-27",3.9216,7.62,359,200000,0,95,NA,NA,NA,NA,"No"
16690,"Return to Never Land","2002-02-14",3.857,6.477,2393,20000000,109862682,72,NA,NA,NA,NA,"No"
2642,"Two Weeks Notice","2002-12-19",3.8569,6.4,2196,60000000,199043242,101,NA,NA,NA,NA,"No"
9012,"Jackass: The Movie","2002-10-25",3.8343,6.313,1728,5000000,64282312,85,NA,NA,NA,NA,"No"
11452,"National Lampoon's Van Wilder","2002-03-29",3.8134,6.026,1942,6000000,39241323,92,NA,NA,NA,NA,"No"
10229,"A Walk to Remember","2002-01-25",3.8044,7.751,4241,11800000,47494916,102,NA,NA,NA,NA,"No"
4689,"Sympathy for Mr. Vengeance","2002-03-29",3.804,7.462,1682,4000000,1954937,129,NA,NA,NA,NA,"No"
1574,"Chicago","2002-12-10",3.77,7.128,2892,45000000,306776732,113,"2002(75th)","Chicago","Martin Richards",2002,"Yes"
2022,"Mr. Deeds","2002-06-28",3.7294,5.918,2511,50000000,171269565,97,NA,NA,NA,NA,"No"
11979,"Queen of the Damned","2002-02-10",3.6973,6.084,1162,35000000,45479110,101,NA,NA,NA,NA,"No"
10590,"We Were Soldiers","2002-03-01",3.6765,7.129,2263,75000000,114660784,138,NA,NA,NA,NA,"No"
8346,"My Big Fat Greek Wedding","2002-04-19",3.6658,6.501,2283,5000000,368744044,95,NA,NA,NA,NA,"No"
15136,"So Close","2002-05-14",3.6521,6.904,249,0,810243,111,NA,NA,NA,NA,"No"
7303,"Maid in Manhattan","2002-12-13",3.6251,6.137,2045,55000000,154906693,105,NA,NA,NA,NA,"No"
8869,"Eight Legged Freaks","2002-07-17",3.5789,5.805,1340,30000000,45900000,99,NA,NA,NA,NA,"No"
12779,"Swept Away","2002-10-11",3.5741,4.7,312,10000000,598645,89,NA,NA,NA,NA,"No"
9884,"Collateral Damage","2002-02-06",3.4435,5.763,1487,85000000,78382433,108,NA,NA,NA,NA,"No"
2757,"Adaptation.","2002-12-06",3.4244,7.339,2759,19000000,32800000,115,NA,NA,NA,NA,"No"
21972,"Like Mike","2002-07-03",3.4204,6.117,565,30000000,62300000,99,NA,NA,NA,NA,"No"
590,"The Hours","2002-12-27",3.4177,7.254,1862,25000000,108846217,114,NA,NA,NA,NA,"No"
10426,"Friday After Next","2002-11-22",3.3958,6.368,456,20000000,33526835,85,NA,NA,NA,NA,"No"
245,"About a Boy","2002-04-26",3.3804,6.696,2383,27000000,1.29e+08,101,NA,NA,NA,NA,"No"
33875,"Pokémon Heroes","2002-07-13",3.2927,6.7,385,0,27756381,80,NA,NA,NA,NA,"No"
1073383,"The Qing Palace's Secret Affairs 4","2002-01-01",3.2503,0,0,0,0,0,NA,NA,NA,NA,"No"
12149,"Frailty","2002-04-12",3.2326,6.954,1306,11000000,17400000,100,NA,NA,NA,NA,"No"
11812,"The Sweetest Thing","2002-04-12",3.2134,5.613,1177,43000000,68696770,84,NA,NA,NA,NA,"No"
44725,"One Piece: Chopper's Kingdom on the Island of Strange Animals","2002-03-02",3.1995,6.732,226,0,13107237,56,NA,NA,NA,NA,"No"
10052,"Dragonfly","2002-02-22",3.1963,6.527,928,60000000,52322400,104,NA,NA,NA,NA,"No"
13683,"Tarzan & Jane","2002-06-24",3.1832,6,676,0,0,75,NA,NA,NA,NA,"No"
11891,"Kung Pow: Enter the Fist","2002-01-25",3.1568,6.41,740,10000000,1.7e+07,81,NA,NA,NA,NA,"No"
201,"Star Trek: Nemesis","2002-12-13",3.1491,6.301,1570,60000000,67336470,116,NA,NA,NA,NA,"No"
10611,"Barbershop","2002-04-01",3.1314,6.4,525,12000000,77063924,102,NA,NA,NA,NA,"No"
122,"The Lord of the Rings: The Return of the King","2003-12-17",34.0502,8.496,26422,94000000,1118888979,201,"2003(76th)","The Lord of the Rings: The Return of the King","Barrie M. Osborne, Peter Jackson, and Fran Walsh",2003,"Yes"
20222,"Sex with Love","2003-03-27",21.3899,6.533,242,0,0,108,NA,NA,NA,NA,"No"
12,"Finding Nemo","2003-05-30",17.0319,7.8,20479,94000000,940335536,100,NA,NA,NA,NA,"No"
670,"Oldboy","2003-11-21",16.257,8.238,9784,3000000,17500000,120,NA,NA,NA,NA,"No"
22,"Pirates of the Caribbean: The Curse of the Black Pearl","2003-07-09",16.0666,7.821,22134,140000000,655011224,143,NA,NA,NA,NA,"No"
24,"Kill Bill: Vol. 1","2003-10-10",11.9723,7.97,18846,30000000,180906076,111,NA,NA,NA,NA,"No"
246,"Zatoichi","2003-09-06",11.3389,7.242,955,2500000,34196922,116,NA,NA,NA,NA,"No"
10009,"Brother Bear","2003-10-23",10.8834,7.273,5727,128000000,250397798,85,NA,NA,NA,NA,"No"
604,"The Matrix Reloaded","2003-05-15",10.5846,7.073,11893,150000000,738599701,138,NA,NA,NA,NA,"No"
1278,"The Dreamers","2003-10-10",9.9841,7.18,3073,15000000,15100000,115,NA,NA,NA,NA,"No"
21542,"Love Don't Co$t a Thing","2003-12-12",9.2966,7.58,683,0,21964072,100,NA,NA,NA,NA,"No"
11423,"Memories of Murder","2003-04-25",9.1699,8.057,4548,2800000,2.6e+07,131,NA,NA,NA,NA,"No"
605,"The Matrix Revolutions","2003-11-05",8.8595,6.751,10756,150000000,424988211,129,NA,NA,NA,NA,"No"
2832,"Identity","2003-04-25",8.7694,7.179,4321,28000000,90259536,90,NA,NA,NA,NA,"No"
616,"The Last Samurai","2003-12-05",8.4786,7.604,7497,140000000,456800000,154,NA,NA,NA,NA,"No"
9919,"How to Lose a Guy in 10 Days","2003-02-07",8.3732,6.862,4444,50000000,177500000,116,NA,NA,NA,NA,"No"
9316,"Ong-Bak","2003-01-31",8.2448,7.135,1868,1100000,20112926,105,NA,NA,NA,NA,"No"
153,"Lost in Translation","2003-09-18",8.139,7.382,8045,4000000,119723856,102,NA,NA,NA,NA,"No"
310,"Bruce Almighty","2003-05-23",8.0155,6.725,11446,80000000,484592874,101,NA,NA,NA,NA,"No"
4256,"Scary Movie 3","2003-10-24",7.8263,5.963,4449,45000000,220673217,84,NA,NA,NA,NA,"No"
296,"Terminator 3: Rise of the Machines","2003-07-02",7.7895,6.188,7208,200000000,4.35e+08,109,NA,NA,NA,NA,"No"
8961,"Bad Boys II","2003-07-18",7.733,6.655,5910,130000000,273339556,146,NA,NA,NA,NA,"No"
9902,"Wrong Turn","2003-05-30",7.5502,6.387,2980,12600000,28650575,84,NA,NA,NA,NA,"No"
587,"Big Fish","2003-12-10",7.4041,7.758,7731,70000000,123200000,125,NA,NA,NA,NA,"No"
1927,"Hulk","2003-06-19",7.3412,5.578,6238,137000000,245360480,138,NA,NA,NA,NA,"No"
11635,"Old School","2003-02-21",7.0035,6.629,2095,24000000,87100000,92,NA,NA,NA,NA,"No"
9654,"The Italian Job","2003-05-30",6.735,6.787,5979,60000000,176070171,110,NA,NA,NA,NA,"No"
9358,"Final Destination 2","2003-01-31",6.5455,6.306,4793,26000000,90941129,90,NA,NA,NA,NA,"No"
9480,"Daredevil","2003-02-14",6.4953,5.293,5438,78000000,179179718,103,NA,NA,NA,NA,"No"
508,"Love Actually","2003-09-07",6.461,7.096,7361,40000000,250779876,135,NA,NA,NA,NA,"No"
1584,"School of Rock","2003-10-03",6.1164,7.082,6152,35000000,131098967,110,NA,NA,NA,NA,"No"
9567,"Tears of the Sun","2003-03-07",5.9709,6.889,2600,75000000,86500000,121,NA,NA,NA,NA,"No"
59210,"The Mother","2003-11-14",5.9338,6.081,68,2500000,1062253,112,NA,NA,NA,NA,"No"
9373,"The Texas Chainsaw Massacre","2003-05-21",5.858,6.304,2885,9500000,107385515,98,NA,NA,NA,NA,"No"
322,"Mystic River","2003-10-08",5.7374,7.743,7410,25000000,156800000,138,NA,NA,NA,NA,"No"
10719,"Elf","2003-11-07",5.6324,6.666,4519,32000000,228500000,97,NA,NA,NA,NA,"No"
277,"Underworld","2003-09-19",5.6133,6.847,6566,22000000,95708457,122,NA,NA,NA,NA,"No"
153104,"Wicked Minds","2003-03-01",5.6018,6.3,52,0,0,93,NA,NA,NA,NA,"No"
8273,"American Wedding","2003-08-01",5.4831,6.217,4377,55000000,231449203,103,NA,NA,NA,NA,"No"
7090,"Ken Park","2003-01-30",5.3814,5.987,676,1300000,447741,97,NA,NA,NA,NA,"No"
10330,"Freaky Friday","2003-08-05",5.2503,6.58,4248,26000000,160846332,97,NA,NA,NA,NA,"No"
6466,"Freddy vs. Jason","2003-08-15",5.2219,6.088,2821,30000000,116643421,97,NA,NA,NA,NA,"No"
12279,"Spy Kids 3-D: Game Over","2003-07-25",4.9779,5.141,2358,38000000,197101678,84,NA,NA,NA,NA,"No"
9341,"The Core","2003-03-28",4.908,5.815,2130,60000000,74208267,136,NA,NA,NA,NA,"No"
4552,"A Tale of Two Sisters","2003-06-13",4.8122,7.099,1328,15100000,1100000,115,NA,NA,NA,NA,"No"
8698,"The League of Extraordinary Gentlemen","2003-07-11",4.7778,5.976,4324,78000000,179265204,110,NA,NA,NA,NA,"No"
10588,"The Cat in the Hat","2003-11-21",4.6964,5.3,1772,109000000,133800000,82,NA,NA,NA,NA,"No"
9257,"S.W.A.T.","2003-08-08",4.574,6.156,2690,80000000,207700000,117,NA,NA,NA,NA,"No"
8326,"Holes","2003-04-18",4.5627,6.901,1533,20000000,71406573,117,NA,NA,NA,NA,"No"
11351,"Jeepers Creepers 2","2003-08-08",4.558,6.168,1796,17000000,63102666,104,NA,NA,NA,NA,"No"
14926,"Uptown Girls","2003-08-15",4.4874,6.9,1114,20000000,44617342,92,NA,NA,NA,NA,"No"
9486,"Johnny English","2003-03-14",4.412,6.294,3772,40000000,160466000,87,NA,NA,NA,NA,"No"
55931,"The Animatrix","2003-05-09",4.4077,7.216,1759,5000000,6.8e+07,102,NA,NA,NA,NA,"No"
1428,"Once Upon a Time in Mexico","2003-09-11",4.3527,6.298,2380,29000000,98769390,102,NA,NA,NA,NA,"No"
9471,"Charlie's Angels: Full Throttle","2003-06-25",4.3319,5.485,3273,120000000,259175788,106,NA,NA,NA,NA,"No"
10601,"Peter Pan","2003-12-18",4.3237,7.14,2756,100000000,121975011,113,NA,NA,NA,NA,"No"
11007,"Cheaper by the Dozen","2003-12-24",4.2764,6.285,2940,40000000,190212113,98,NA,NA,NA,NA,"No"
4970,"Gothika","2003-11-21",4.2454,6.118,2476,40000000,141591324,98,NA,NA,NA,NA,"No"
553,"Dogville","2003-05-21",4.23,7.754,2674,10000000,16690617,178,NA,NA,NA,NA,"No"
39202,"Detective Conan: Crossroad in the Ancient Capital","2003-04-19",4.2225,7.1,176,0,24342320,110,NA,NA,NA,NA,"No"
1817,"Phone Booth","2003-01-06",4.1651,6.868,4131,13000000,97837138,81,NA,NA,NA,NA,"No"
11023,"Thirteen","2003-08-20",4.1565,6.677,1748,2000000,10128960,100,NA,NA,NA,NA,"No"
50476,"Untold Scandal","2003-10-02",4.1292,6.4,62,0,0,124,NA,NA,NA,NA,"No"
504,"Monster","2003-12-24",4.0697,7.209,2530,8000000,58469210,109,NA,NA,NA,NA,"No"
14411,"Sinbad: Legend of the Seven Seas","2003-07-02",4.067,7.001,2179,60000000,80767884,86,NA,NA,NA,NA,"No"
10327,"Legally Blonde 2: Red, White & Blonde","2003-07-02",4.0464,5.713,1735,45000000,124914842,95,NA,NA,NA,NA,"No"
11647,"Infernal Affairs II","2003-10-01",4.036,7.3,469,125000,3208262,119,NA,NA,NA,NA,"No"
10623,"Cradle 2 the Grave","2003-02-28",4.0349,6.105,1019,25000000,56500000,101,NA,NA,NA,NA,"No"
12090,"Just Married","2003-01-08",4.014,5.779,1458,18000000,101564935,95,NA,NA,NA,NA,"No"
9506,"Anger Management","2003-04-11",3.98,6.16,3423,75000000,195745823,106,NA,NA,NA,NA,"No"
6964,"Something's Gotta Give","2003-12-12",3.9798,6.639,1750,80000000,2.7e+08,128,NA,NA,NA,NA,"No"
19277,"In Hell","2003-11-24",3.9659,6.593,604,17000000,293671,96,NA,NA,NA,NA,"No"
10159,"The Rundown","2003-09-26",3.9161,6.446,2164,85000000,80900000,104,NA,NA,NA,NA,"No"
13398,"Tokyo Godfathers","2003-12-05",3.9031,7.919,1497,0,607735,92,NA,NA,NA,NA,"No"
470,"21 Grams","2003-09-06",3.8889,7.32,3381,20000000,60427839,124,NA,NA,NA,NA,"No"
10923,"Agent Cody Banks","2003-03-14",3.8576,5.545,1162,28000000,58795814,102,NA,NA,NA,NA,"No"
10610,"The Medallion","2003-08-15",3.8164,5.609,1188,38000000,34300000,88,NA,NA,NA,NA,"No"
10934,"Under the Tuscan Sun","2003-09-20",3.8041,6.876,962,18000000,58878723,113,NA,NA,NA,NA,"No"
13654,"101 Dalmatians II: Patch's London Adventure","2003-03-02",3.7736,6.03,1233,0,0,74,NA,NA,NA,NA,"No"
16250,"Love Comes Softly","2003-04-13",3.7331,6.7,144,0,0,88,NA,NA,NA,NA,"No"
10147,"Bad Santa","2003-11-26",3.7202,6.568,2378,23000000,76500000,92,NA,NA,NA,NA,"No"
13920,"Radio","2003-10-24",3.7068,7.31,819,35000000,53293628,109,NA,NA,NA,NA,"No"
9620,"Paycheck","2003-12-25",3.6828,6.213,2015,60000000,117248958,119,NA,NA,NA,NA,"No"
210203,"The Favourite Game","2003-02-28",3.6601,4.375,8,0,0,101,NA,NA,NA,NA,"No"
2289,"Cold Mountain","2003-12-24",3.6449,6.943,1968,79000000,173013509,154,NA,NA,NA,NA,"No"
10715,"Looney Tunes: Back in Action","2003-11-14",3.6338,6.358,1596,80000000,68500000,92,NA,NA,NA,NA,"No"
10708,"Daddy Day Care","2003-05-09",3.6222,5.924,2245,60000000,164433867,92,NA,NA,NA,NA,"No"
8619,"Master and Commander: The Far Side of the World","2003-11-14",3.5932,7.2,3500,150000000,211623421,138,NA,NA,NA,NA,"No"
6171,"Dreamcatcher","2003-03-21",3.5808,5.637,1897,68000000,81240206,134,NA,NA,NA,NA,"No"
44727,"One Piece: Dead End Adventure","2003-03-01",3.5745,7,214,0,14817006,95,NA,NA,NA,NA,"No"
14310,"Infernal Affairs III","2003-12-12",3.5664,7,370,250000,4468597,118,NA,NA,NA,NA,"No"
8409,"A Man Apart","2003-04-04",3.5552,6.104,960,36000000,44350926,109,NA,NA,NA,NA,"No"
1129576,"寝乱れ義母 夫の帰る前に","2003-07-18",3.5435,0,0,0,0,0,NA,NA,NA,NA,"No"
10735,"What a Girl Wants","2003-03-27",3.4235,6.306,1717,20000000,50700000,105,NA,NA,NA,NA,"No"
15016,"Barbie of Swan Lake","2003-09-27",3.3697,7,1135,0,0,83,NA,NA,NA,NA,"No"
2662,"House of 1000 Corpses","2003-04-11",3.317,6.195,1744,7000000,17949758,89,NA,NA,NA,NA,"No"
59191,"Eloise at Christmastime","2003-11-22",3.3106,6.39,73,0,0,87,NA,NA,NA,NA,"No"
10632,"The Hunted","2003-03-11",3.3006,6.18,907,55000000,34234008,94,NA,NA,NA,NA,"No"
6038,"Shanghai Knights","2003-02-06",3.2772,6.139,2426,50000000,88323487,115,NA,NA,NA,NA,"No"
2056,"The Station Agent","2003-12-05",3.2766,7.35,785,500000,8701337,88,NA,NA,NA,NA,"No"
73353,"Man in the Mirror: The Michael Jackson Story","2004-08-06",59.4668,6.3,13,1200000,0,85,NA,NA,NA,NA,"No"
12153,"White Chicks","2004-06-23",20.8226,6.931,4493,37000000,113100000,109,NA,NA,NA,NA,"No"
38,"Eternal Sunshine of the Spotless Mind","2004-03-19",20.4384,8.09,16269,20000000,72258126,108,NA,NA,NA,NA,"No"
7131,"Van Helsing","2004-05-03",19.378,6.402,6596,160000000,300257475,132,NA,NA,NA,NA,"No"
673,"Harry Potter and the Prisoner of Azkaban","2004-05-31",19.0586,8.007,23062,130000000,789804554,141,NA,NA,NA,NA,"No"
4935,"Howl's Moving Castle","2004-09-09",18.9969,8.386,11008,24000000,236049757,119,NA,NA,NA,NA,"No"
11036,"The Notebook","2004-06-25",18.7158,7.887,12483,29000000,115600000,123,NA,NA,NA,NA,"No"
652,"Troy","2004-05-13",18.7151,7.169,10989,175000000,497409852,163,NA,NA,NA,NA,"No"
9509,"Man on Fire","2004-04-23",18.4634,7.461,5635,70000000,130300000,146,NA,NA,NA,NA,"No"
27,"9 Songs","2004-07-16",14.1202,5.542,575,1000000,1574623,70,NA,NA,NA,NA,"No"
9806,"The Incredibles","2004-10-27",13.6224,7.722,18814,92000000,631442092,115,NA,NA,NA,NA,"No"
10625,"Mean Girls","2004-04-30",12.9874,7.223,9409,17000000,130195052,97,NA,NA,NA,NA,"No"
10591,"The Girl Next Door","2004-04-09",12.5692,6.738,3978,21000000,31635150,110,NA,NA,NA,NA,"No"
809,"Shrek 2","2004-05-19",11.9594,7.311,13367,150000000,935454538,92,NA,NA,NA,NA,"No"
2288,"Closer","2004-12-03",11.9218,6.834,3725,27000000,115505027,104,NA,NA,NA,NA,"No"
615,"The Passion of the Christ","2004-02-25",10.7323,7.538,5177,30000000,610063468,127,NA,NA,NA,NA,"No"
9470,"Kung Fu Hustle","2004-02-10",9.6173,7.488,3150,20000000,102034104,99,NA,NA,NA,NA,"No"
11836,"The SpongeBob SquarePants Movie","2004-11-19",9.5457,7.083,3174,30000000,141067890,87,NA,NA,NA,NA,"No"
176,"Saw","2004-10-01",9.1341,7.421,10006,1200000,104045735,103,NA,NA,NA,NA,"No"
10555,"Shark Tale","2004-09-20",8.4612,6.036,6680,75000000,367300000,90,NA,NA,NA,NA,"No"
393,"Kill Bill: Vol. 2","2004-04-16",8.4345,7.877,15001,30000000,152159461,136,NA,NA,NA,NA,"No"
2048,"I, Robot","2004-07-15",8.0349,6.96,12598,120000000,347234916,115,NA,NA,NA,NA,"No"
1824,"50 First Dates","2004-02-13",8.0339,6.871,7691,75000000,196482882,99,NA,NA,NA,NA,"No"
558,"Spider-Man 2","2004-06-25",7.6397,7.304,16270,200000000,788976453,127,NA,NA,NA,NA,"No"
924,"Dawn of the Dead","2004-03-19",7.2216,7.052,4444,26000000,102278712,101,NA,NA,NA,NA,"No"
11247,"A Cinderella Story","2004-07-16",7.0771,6.589,3369,19000000,70067909,95,NA,NA,NA,NA,"No"
10096,"13 Going on 30","2004-04-13",6.8131,6.771,5517,37000000,96458118,98,NA,NA,NA,NA,"No"
747,"Shaun of the Dead","2004-04-09",6.63,7.542,9288,6000000,39396175,99,NA,NA,NA,NA,"No"
7220,"The Punisher","2004-04-15",6.629,6.361,3110,33000000,54700105,124,NA,NA,NA,NA,"No"
594,"The Terminal","2004-06-17",6.604,7.4,8650,60000000,219417255,128,NA,NA,NA,NA,"No"
11130,"The Princess Diaries 2: Royal Engagement","2004-08-06",6.5042,6.713,3399,40000000,134734481,113,NA,NA,NA,NA,"No"
70,"Million Dollar Baby","2004-12-05",6.4777,8,10314,30000000,216763646,132,"2004(77th)","Million Dollar Baby","Clint Eastwood, Albert S. Ruddy, and Tom Rosenberg",2004,"Yes"
570595,"Russian Nymphet: Temptation","2004-11-28",6.4716,5.6,27,0,0,35,NA,NA,NA,NA,"No"
2567,"The Aviator","2004-12-17",6.3869,7.216,5814,110000000,213719942,170,NA,NA,NA,NA,"No"
1677,"Ray","2004-10-29",6.348,7.448,2194,40000000,124700000,152,NA,NA,NA,NA,"No"
1954,"The Butterfly Effect","2004-01-17",6.3371,7.575,8185,13000000,96800000,113,NA,NA,NA,NA,"No"
4402,"Part of the Game","2004-12-03",6.2713,7,1,0,0,100,NA,NA,NA,NA,"No"
15165,"Barbie as The Princess & the Pauper","2004-09-28",6.2264,7.478,1531,0,0,86,NA,NA,NA,NA,"No"
5255,"The Polar Express","2004-11-10",6.1899,6.723,6854,165000000,318432432,100,NA,NA,NA,NA,"No"
2502,"The Bourne Supremacy","2004-07-23",6.0811,7.329,8115,75000000,288500217,108,NA,NA,NA,NA,"No"
11636,"New Police Story","2004-09-23",6.0402,7.138,821,20000000,8712057,123,NA,NA,NA,NA,"No"
5460,"Cruel Intentions 3","2004-08-10",6.0311,4.848,247,0,0,85,NA,NA,NA,NA,"No"
435,"The Day After Tomorrow","2004-05-26",6.0169,6.553,8810,125000000,552639571,123,NA,NA,NA,NA,"No"
9352,"EuroTrip","2004-02-20",5.964,6.615,2932,25000000,22605153,92,NA,NA,NA,NA,"No"
1538,"Collateral","2004-08-04",5.8824,7.243,6234,65000000,220239925,120,NA,NA,NA,NA,"No"
16617,"Mindhunters","2004-05-07",5.8614,6.455,1312,27000000,21100000,106,NA,NA,NA,NA,"No"
13700,"Home on the Range","2004-04-02",5.6692,6.05,2143,110000000,145358062,76,NA,NA,NA,NA,"No"
2059,"National Treasure","2004-11-19",5.6112,6.65,6828,100000000,347500000,131,NA,NA,NA,NA,"No"
11430,"The Lion King 1½","2004-10-28",5.5808,6.581,3136,0,1465,77,NA,NA,NA,NA,"No"
163,"Ocean's Twelve","2004-12-09",5.5086,6.566,7853,110000000,362744280,125,NA,NA,NA,NA,"No"
1966,"Alexander","2004-11-21",5.37,5.954,3492,155000000,167298192,176,NA,NA,NA,NA,"No"
1487,"Hellboy","2004-04-02",5.3494,6.674,7390,66000000,99318987,122,NA,NA,NA,NA,"No"
613,"Downfall","2004-09-16",5.2342,7.861,4279,16000000,92181574,155,NA,NA,NA,NA,"No"
4553,"The Machinist","2004-09-24",5.0672,7.521,6115,5000000,8203235,102,NA,NA,NA,NA,"No"
693,"Meet the Fockers","2004-12-22",5.0626,6.253,5133,80000000,516642939,115,NA,NA,NA,NA,"No"
9833,"The Phantom of the Opera","2004-12-08",4.93,7.265,1765,70000000,154674241,141,NA,NA,NA,NA,"No"
8920,"Garfield","2004-06-10",4.9112,5.727,4225,50000000,200800000,80,NA,NA,NA,NA,"No"
12242,"Mulan II","2004-11-03",4.8877,6.518,2494,0,0,79,NA,NA,NA,NA,"No"
9477,"King Arthur","2004-07-07",4.8308,6.306,2914,120000000,203567857,126,NA,NA,NA,NA,"No"
314,"Catwoman","2004-07-22",4.8042,4.616,3569,100000000,82102379,104,NA,NA,NA,NA,"No"
36648,"Blade: Trinity","2004-12-08",4.8004,5.858,4284,65000000,128905366,113,NA,NA,NA,NA,"No"
48266,"Ma mère","2004-05-19",4.7596,4.509,176,0,0,112,NA,NA,NA,NA,"No"
11045,"Taxi","2004-10-06",4.6337,5.548,1158,25000000,71255003,97,NA,NA,NA,NA,"No"
39203,"Detective Conan: Magician of the Silver Sky","2004-04-17",4.6168,7.044,170,0,22618511,110,NA,NA,NA,NA,"No"
844,"2046","2004-09-29",4.5154,7.227,1068,12000000,20205757,128,NA,NA,NA,NA,"No"
395,"AVP: Alien vs. Predator","2004-08-12",4.4478,5.945,4924,70000000,177427090,101,NA,NA,NA,NA,"No"
11249,"Seed of Chucky","2004-11-12",4.3943,5.512,1749,12000000,24829644,86,NA,NA,NA,NA,"No"
292047,"Tokyo Noir","2004-09-24",4.2286,9,3,0,0,127,NA,NA,NA,NA,"No"
5528,"The Chorus","2004-03-17",4.205,7.738,2601,5300000,83600000,97,NA,NA,NA,NA,"No"
14442,"Ella Enchanted","2004-04-09",4.1845,6.477,1960,31000000,27400000,96,NA,NA,NA,NA,"No"
10740,"Birth","2004-10-29",4.1841,6.033,753,20000000,23900000,100,NA,NA,NA,NA,"No"
1970,"The Grudge","2004-10-22",4.1828,5.926,3170,10000000,183474602,92,NA,NA,NA,NA,"No"
16907,"Naruto the Movie: Ninja Clash in the Land of Snow","2004-08-21",4.1812,7.3,610,0,11141307,82,NA,NA,NA,NA,"No"
15767,"Godzilla: Final Wars","2004-12-04",4.1477,7.075,361,19500000,1.2e+07,125,NA,NA,NA,NA,"No"
10589,"After the Sunset","2004-11-12",4.1098,6.169,854,60000000,61300000,97,NA,NA,NA,NA,"No"
9472,"DodgeBall: A True Underdog Story","2004-06-18",4.1033,6.361,3806,20000000,168423227,93,NA,NA,NA,NA,"No"
438,"Cube Zero","2004-10-10",4.0746,5.664,1143,825000,0,97,NA,NA,NA,NA,"No"
192904,"Doraemon: Nobita in the Wan-Nyan Spacetime Odyssey","2004-03-06",4.0376,7.3,30,0,27213282,89,NA,NA,NA,NA,"No"
